timestamp,pair,signal,entry_tag,exit_tag
1673643600000,ETH/USDT,0,,
1673647200000,ETH/USDT,0,,
1673650800000,ETH/USDT,0,,
1673654400000,ETH/USDT,0,,
1673658000000,ETH/USDT,0,,
1673661600000,ETH/USDT,0,,
1673665200000,ETH/USDT,0,,
1673668800000,ETH/USDT,0,,
1673672400000,ETH/USDT,0,,
1673676000000,ETH/USDT,0,,
1673679600000,ETH/USDT,0,,
1673683200000,ETH/USDT,0,,
1673686800000,ETH/USDT,0,,
1673690400000,ETH/USDT,0,,
1673694000000,ETH/USDT,0,,
1673697600000,ETH/USDT,0,,
1673701200000,ETH/USDT,0,,
1673704800000,ETH/USDT,0,,
1673708400000,ETH/USDT,0,,
1673712000000,ETH/USDT,0,,
1673715600000,ETH/USDT,0,,
1673719200000,ETH/USDT,0,,
1673722800000,ETH/USDT,0,,
1673726400000,ETH/USDT,0,,
1673730000000,ETH/USDT,0,,
1673733600000,ETH/USDT,0,,
1673737200000,ETH/USDT,0,,
1673740800000,ETH/USDT,0,,
1673744400000,ETH/USDT,0,,
1673748000000,ETH/USDT,0,,
1673751600000,ETH/USDT,1,support_hold,
1673755200000,ETH/USDT,0,,
1673758800000,ETH/USDT,0,,
1673762400000,ETH/USDT,0,,
1673766000000,ETH/USDT,0,,
1673769600000,ETH/USDT,-1,,tp2_hit
1673773200000,ETH/USDT,0,,
1673776800000,ETH/USDT,0,,
1673780400000,ETH/USDT,0,,
1673784000000,ETH/USDT,0,,
1673787600000,ETH/USDT,0,,
1673791200000,ETH/USDT,0,,
1673794800000,ETH/USDT,0,,
1673798400000,ETH/USDT,0,,
1673802000000,ETH/USDT,0,,
1673805600000,ETH/USDT,2,overbought_fade,
1673809200000,ETH/USDT,0,,
1673812800000,ETH/USDT,0,,
1673816400000,ETH/USDT,0,,
1673820000000,ETH/USDT,0,,
1673823600000,ETH/USDT,0,,
1673827200000,ETH/USDT,-2,,tp1_hit
1673830800000,ETH/USDT,0,,
1673834400000,ETH/USDT,1,support_hold,
1673838000000,ETH/USDT,0,,
1673841600000,ETH/USDT,0,,
1673845200000,ETH/USDT,0,,
1673848800000,ETH/USDT,0,,
1673852400000,ETH/USDT,0,,
1673856000000,ETH/USDT,0,,
1673859600000,ETH/USDT,0,,
1673863200000,ETH/USDT,0,,
1673866800000,ETH/USDT,0,,
1673870400000,ETH/USDT,0,,
1673874000000,ETH/USDT,-1,,sl_hit
1673877600000,ETH/USDT,0,,
1673881200000,ETH/USDT,0,,
1673884800000,ETH/USDT,0,,
1673888400000,ETH/USDT,0,,
1673892000000,ETH/USDT,0,,
1673895600000,ETH/USDT,0,,
1673899200000,ETH/USDT,0,,
1673902800000,ETH/USDT,0,,
1673906400000,ETH/USDT,0,,
1673910000000,ETH/USDT,0,,
1673913600000,ETH/USDT,0,,
1673917200000,ETH/USDT,0,,
1673920800000,ETH/USDT,0,,
1673924400000,ETH/USDT,0,,
1673928000000,ETH/USDT,0,,
1673931600000,ETH/USDT,0,,
1673935200000,ETH/USDT,0,,
1673938800000,ETH/USDT,0,,
1673942400000,ETH/USDT,0,,
1673946000000,ETH/USDT,0,,
1673949600000,ETH/USDT,0,,
1673953200000,ETH/USDT,0,,
1673956800000,ETH/USDT,0,,
1673960400000,ETH/USDT,0,,
1673964000000,ETH/USDT,0,,
1673967600000,ETH/USDT,0,,
1673971200000,ETH/USDT,0,,
1673974800000,ETH/USDT,0,,
1673978400000,ETH/USDT,0,,
1673982000000,ETH/USDT,0,,
1673985600000,ETH/USDT,0,,
1673989200000,ETH/USDT,0,,
1673992800000,ETH/USDT,0,,
1673996400000,ETH/USDT,0,,
1674000000000,ETH/USDT,0,,
1674003600000,ETH/USDT,0,,
1674007200000,ETH/USDT,0,,
1674010800000,ETH/USDT,0,,
1674014400000,ETH/USDT,0,,
1674018000000,ETH/USDT,0,,
1674021600000,ETH/USDT,0,,
1674025200000,ETH/USDT,1,breakout_long,
1674028800000,ETH/USDT,0,,
1674032400000,ETH/USDT,0,,
1674036000000,ETH/USDT,0,,
1674039600000,ETH/USDT,0,,
1674043200000,ETH/USDT,0,,
1674046800000,ETH/USDT,0,,
1674050400000,ETH/USDT,-1,,tp2_hit
1674054000000,ETH/USDT,0,,
1674057600000,ETH/USDT,0,,
1674061200000,ETH/USDT,0,,
1674064800000,ETH/USDT,0,,
1674068400000,ETH/USDT,0,,
1674072000000,ETH/USDT,0,,
1674075600000,ETH/USDT,0,,
1674079200000,ETH/USDT,0,,
1674082800000,ETH/USDT,0,,
1674086400000,ETH/USDT,0,,
1674090000000,ETH/USDT,0,,
1674093600000,ETH/USDT,0,,
1674097200000,ETH/USDT,0,,
1674100800000,ETH/USDT,0,,
1674104400000,ETH/USDT,0,,
1674108000000,ETH/USDT,0,,
1674111600000,ETH/USDT,0,,
1674115200000,ETH/USDT,0,,
1674118800000,ETH/USDT,0,,
1674122400000,ETH/USDT,0,,
1674126000000,ETH/USDT,0,,
1674129600000,ETH/USDT,0,,
1674133200000,ETH/USDT,0,,
1674136800000,ETH/USDT,0,,
1674140400000,ETH/USDT,0,,
1674144000000,ETH/USDT,0,,
1674147600000,ETH/USDT,0,,
1674151200000,ETH/USDT,0,,
1674154800000,ETH/USDT,0,,
1674158400000,ETH/USDT,0,,
1674162000000,ETH/USDT,0,,
1674165600000,ETH/USDT,0,,
1674169200000,ETH/USDT,0,,
1674172800000,ETH/USDT,0,,
1674176400000,ETH/USDT,0,,
1674180000000,ETH/USDT,0,,
1674183600000,ETH/USDT,0,,
1674187200000,ETH/USDT,0,,
1674190800000,ETH/USDT,0,,
1674194400000,ETH/USDT,0,,
1674198000000,ETH/USDT,0,,
1674201600000,ETH/USDT,0,,
1674205200000,ETH/USDT,0,,
1674208800000,ETH/USDT,0,,
1674212400000,ETH/USDT,0,,
1674216000000,ETH/USDT,0,,
1674219600000,ETH/USDT,0,,
1674223200000,ETH/USDT,1,breakout_long,
1674226800000,ETH/USDT,0,,
1674230400000,ETH/USDT,0,,
1674234000000,ETH/USDT,0,,
1674237600000,ETH/USDT,0,,
1674241200000,ETH/USDT,0,,
1674244800000,ETH/USDT,0,,
1674248400000,ETH/USDT,0,,
1674252000000,ETH/USDT,0,,
1674255600000,ETH/USDT,0,,
1674259200000,ETH/USDT,0,,
1674262800000,ETH/USDT,-1,,reversal_exit
1674266400000,ETH/USDT,0,,
1674270000000,ETH/USDT,0,,
1674273600000,ETH/USDT,0,,
1674277200000,ETH/USDT,0,,
1674280800000,ETH/USDT,0,,
1674284400000,ETH/USDT,0,,
1674288000000,ETH/USDT,0,,
1674291600000,ETH/USDT,0,,
1674295200000,ETH/USDT,0,,
1674298800000,ETH/USDT,0,,
1674302400000,ETH/USDT,0,,
1674306000000,ETH/USDT,0,,
1674309600000,ETH/USDT,0,,
1674313200000,ETH/USDT,0,,
1674316800000,ETH/USDT,0,,
1674320400000,ETH/USDT,0,,
1674324000000,ETH/USDT,2,overbought_fade,
1674327600000,ETH/USDT,0,,
1674331200000,ETH/USDT,0,,
1674334800000,ETH/USDT,-2,,reversal_exit
1674338400000,ETH/USDT,0,,
1674342000000,ETH/USDT,0,,
1674345600000,ETH/USDT,0,,
1674349200000,ETH/USDT,0,,
1674352800000,ETH/USDT,0,,
1674356400000,ETH/USDT,0,,
1674360000000,ETH/USDT,0,,
1674363600000,ETH/USDT,0,,
1674367200000,ETH/USDT,0,,
1674370800000,ETH/USDT,0,,
1674374400000,ETH/USDT,0,,
1674378000000,ETH/USDT,0,,
1674381600000,ETH/USDT,0,,
1674385200000,ETH/USDT,0,,
1674388800000,ETH/USDT,0,,
1674392400000,ETH/USDT,0,,
1674396000000,ETH/USDT,0,,
1674399600000,ETH/USDT,0,,
1674403200000,ETH/USDT,0,,
1674406800000,ETH/USDT,0,,
1674410400000,ETH/USDT,0,,
1674414000000,ETH/USDT,0,,
1674417600000,ETH/USDT,0,,
1674421200000,ETH/USDT,0,,
1674424800000,ETH/USDT,0,,
1674428400000,ETH/USDT,0,,
1674432000000,ETH/USDT,0,,
1674435600000,ETH/USDT,0,,
1674439200000,ETH/USDT,0,,
1674442800000,ETH/USDT,0,,
1674446400000,ETH/USDT,0,,
1674450000000,ETH/USDT,0,,
1674453600000,ETH/USDT,0,,
1674457200000,ETH/USDT,0,,
1674460800000,ETH/USDT,0,,
1674464400000,ETH/USDT,0,,
1674468000000,ETH/USDT,0,,
1674471600000,ETH/USDT,0,,
1674475200000,ETH/USDT,0,,
1674478800000,ETH/USDT,0,,
1674482400000,ETH/USDT,0,,
1674486000000,ETH/USDT,0,,
1674489600000,ETH/USDT,0,,
1674493200000,ETH/USDT,0,,
1674496800000,ETH/USDT,0,,
1674500400000,ETH/USDT,0,,
1674504000000,ETH/USDT,0,,
1674507600000,ETH/USDT,0,,
1674511200000,ETH/USDT,0,,
1674514800000,ETH/USDT,0,,
1674518400000,ETH/USDT,0,,
1674522000000,ETH/USDT,0,,
1674525600000,ETH/USDT,0,,
1674529200000,ETH/USDT,0,,
1674532800000,ETH/USDT,0,,
1674536400000,ETH/USDT,0,,
1674540000000,ETH/USDT,0,,
1674543600000,ETH/USDT,0,,
1674547200000,ETH/USDT,0,,
1674550800000,ETH/USDT,0,,
1674554400000,ETH/USDT,0,,
1674558000000,ETH/USDT,0,,
1674561600000,ETH/USDT,0,,
1674565200000,ETH/USDT,0,,
1674568800000,ETH/USDT,0,,
1674572400000,ETH/USDT,1,support_hold,
1674576000000,ETH/USDT,0,,
1674579600000,ETH/USDT,0,,
1674583200000,ETH/USDT,0,,
1674586800000,ETH/USDT,0,,
1674590400000,ETH/USDT,0,,
1674594000000,ETH/USDT,0,,
1674597600000,ETH/USDT,0,,
1674601200000,ETH/USDT,0,,
1674604800000,ETH/USDT,0,,
1674608400000,ETH/USDT,0,,
1674612000000,ETH/USDT,0,,
1674615600000,ETH/USDT,0,,
1674619200000,ETH/USDT,0,,
1674622800000,ETH/USDT,-1,,tp1_hit
1674626400000,ETH/USDT,0,,
1674630000000,ETH/USDT,0,,
1674633600000,ETH/USDT,0,,
1674637200000,ETH/USDT,0,,
1674640800000,ETH/USDT,0,,
1674644400000,ETH/USDT,0,,
1674648000000,ETH/USDT,0,,
1674651600000,ETH/USDT,0,,
1674655200000,ETH/USDT,0,,
1674658800000,ETH/USDT,0,,
1674662400000,ETH/USDT,0,,
1674666000000,ETH/USDT,0,,
1674669600000,ETH/USDT,0,,
1674673200000,ETH/USDT,0,,
1674676800000,ETH/USDT,0,,
1674680400000,ETH/USDT,0,,
1674684000000,ETH/USDT,0,,
1674687600000,ETH/USDT,0,,
1674691200000,ETH/USDT,0,,
1674694800000,ETH/USDT,0,,
1674698400000,ETH/USDT,0,,
1674702000000,ETH/USDT,0,,
1674705600000,ETH/USDT,0,,
1674709200000,ETH/USDT,0,,
1674712800000,ETH/USDT,0,,
1674716400000,ETH/USDT,0,,
1674720000000,ETH/USDT,0,,
1674723600000,ETH/USDT,0,,
1674727200000,ETH/USDT,0,,
1674730800000,ETH/USDT,0,,
1674734400000,ETH/USDT,0,,
1674738000000,ETH/USDT,0,,
1674741600000,ETH/USDT,0,,
1674745200000,ETH/USDT,0,,
1674748800000,ETH/USDT,0,,
1674752400000,ETH/USDT,0,,
1674756000000,ETH/USDT,0,,
1674759600000,ETH/USDT,0,,
1674763200000,ETH/USDT,0,,
1674766800000,ETH/USDT,0,,
1674770400000,ETH/USDT,0,,
1674774000000,ETH/USDT,0,,
1674777600000,ETH/USDT,0,,
1674781200000,ETH/USDT,0,,
1674784800000,ETH/USDT,0,,
1674788400000,ETH/USDT,0,,
1674792000000,ETH/USDT,0,,
1674795600000,ETH/USDT,0,,
1674799200000,ETH/USDT,0,,
1674802800000,ETH/USDT,0,,
1674806400000,ETH/USDT,0,,
1674810000000,ETH/USDT,0,,
1674813600000,ETH/USDT,0,,
1674817200000,ETH/USDT,0,,
1674820800000,ETH/USDT,0,,
1674824400000,ETH/USDT,0,,
1674828000000,ETH/USDT,0,,
1674831600000,ETH/USDT,0,,
1674835200000,ETH/USDT,0,,
1674838800000,ETH/USDT,0,,
1674842400000,ETH/USDT,0,,
1674846000000,ETH/USDT,0,,
1674849600000,ETH/USDT,0,,
1674853200000,ETH/USDT,0,,
1674856800000,ETH/USDT,0,,
1674860400000,ETH/USDT,0,,
1674864000000,ETH/USDT,0,,
1674867600000,ETH/USDT,0,,
1674871200000,ETH/USDT,0,,
1674874800000,ETH/USDT,0,,
1674878400000,ETH/USDT,0,,
1674882000000,ETH/USDT,0,,
1674885600000,ETH/USDT,0,,
1674889200000,ETH/USDT,0,,
1674892800000,ETH/USDT,0,,
1674896400000,ETH/USDT,0,,
1674900000000,ETH/USDT,0,,
1674903600000,ETH/USDT,0,,
1674907200000,ETH/USDT,0,,
1674910800000,ETH/USDT,0,,
1674914400000,ETH/USDT,0,,
1674918000000,ETH/USDT,0,,
1674921600000,ETH/USDT,0,,
1674925200000,ETH/USDT,0,,
1674928800000,ETH/USDT,0,,
1674932400000,ETH/USDT,0,,
1674936000000,ETH/USDT,0,,
1674939600000,ETH/USDT,0,,
1674943200000,ETH/USDT,0,,
1674946800000,ETH/USDT,0,,
1674950400000,ETH/USDT,0,,
1674954000000,ETH/USDT,0,,
1674957600000,ETH/USDT,0,,
1674961200000,ETH/USDT,0,,
1674964800000,ETH/USDT,0,,
1674968400000,ETH/USDT,0,,
1674972000000,ETH/USDT,0,,
1674975600000,ETH/USDT,0,,
1674979200000,ETH/USDT,0,,
1674982800000,ETH/USDT,1,breakout_long,
1674986400000,ETH/USDT,0,,
1674990000000,ETH/USDT,0,,
1674993600000,ETH/USDT,0,,
1674997200000,ETH/USDT,0,,
1675000800000,ETH/USDT,-1,,tp1_hit
1675004400000,ETH/USDT,0,,
1675008000000,ETH/USDT,0,,
1675011600000,ETH/USDT,0,,
1675015200000,ETH/USDT,0,,
1675018800000,ETH/USDT,0,,
1675022400000,ETH/USDT,0,,
1675026000000,ETH/USDT,0,,
1675029600000,ETH/USDT,0,,
1675033200000,ETH/USDT,1,breakout_long,
1675036800000,ETH/USDT,0,,
1675040400000,ETH/USDT,0,,
1675044000000,ETH/USDT,-1,,tp3_hit
1675047600000,ETH/USDT,0,,
1675051200000,ETH/USDT,0,,
1675054800000,ETH/USDT,0,,
1675058400000,ETH/USDT,0,,
1675062000000,ETH/USDT,0,,
1675065600000,ETH/USDT,0,,
1675069200000,ETH/USDT,0,,
1675072800000,ETH/USDT,0,,
1675076400000,ETH/USDT,0,,
1675080000000,ETH/USDT,0,,
1675083600000,ETH/USDT,0,,
1675087200000,ETH/USDT,0,,
1675090800000,ETH/USDT,0,,
1675094400000,ETH/USDT,0,,
1675098000000,ETH/USDT,0,,
1675101600000,ETH/USDT,0,,
1675105200000,ETH/USDT,0,,
1675108800000,ETH/USDT,0,,
1675112400000,ETH/USDT,0,,
1675116000000,ETH/USDT,0,,
1675119600000,ETH/USDT,0,,
1675123200000,ETH/USDT,0,,
1675126800000,ETH/USDT,0,,
1675130400000,ETH/USDT,0,,
1675134000000,ETH/USDT,0,,
1675137600000,ETH/USDT,0,,
1675141200000,ETH/USDT,0,,
1675144800000,ETH/USDT,0,,
1675148400000,ETH/USDT,0,,
1675152000000,ETH/USDT,0,,
1675155600000,ETH/USDT,0,,
1675159200000,ETH/USDT,0,,
1675162800000,ETH/USDT,0,,
1675166400000,ETH/USDT,0,,
1675170000000,ETH/USDT,0,,
1675173600000,ETH/USDT,0,,
1675177200000,ETH/USDT,0,,
1675180800000,ETH/USDT,0,,
1675184400000,ETH/USDT,0,,
1675188000000,ETH/USDT,0,,
1675191600000,ETH/USDT,0,,
1675195200000,ETH/USDT,0,,
1675198800000,ETH/USDT,0,,
1675202400000,ETH/USDT,0,,
1675206000000,ETH/USDT,0,,
