timestamp,pair,signal,entry_tag,exit_tag
1673182800000,SOL/USDT,0,,
1673186400000,SOL/USDT,0,,
1673190000000,SOL/USDT,0,,
1673193600000,SOL/USDT,0,,
1673197200000,SOL/USDT,0,,
1673200800000,SOL/USDT,0,,
1673204400000,SOL/USDT,0,,
1673208000000,SOL/USDT,0,,
1673211600000,SOL/USDT,0,,
1673215200000,SOL/USDT,0,,
1673218800000,SOL/USDT,0,,
1673222400000,SOL/USDT,0,,
1673226000000,SOL/USDT,0,,
1673229600000,SOL/USDT,0,,
1673233200000,SOL/USDT,0,,
1673236800000,SOL/USDT,0,,
1673240400000,SOL/USDT,0,,
1673244000000,SOL/USDT,0,,
1673247600000,SOL/USDT,0,,
1673251200000,SOL/USDT,0,,
1673254800000,SOL/USDT,0,,
1673258400000,SOL/USDT,0,,
1673262000000,SOL/USDT,0,,
1673265600000,SOL/USDT,0,,
1673269200000,SOL/USDT,0,,
1673272800000,SOL/USDT,0,,
1673276400000,SOL/USDT,0,,
1673280000000,SOL/USDT,0,,
1673283600000,SOL/USDT,0,,
1673287200000,SOL/USDT,1,trend_follow,
1673290800000,SOL/USDT,0,,
1673294400000,SOL/USDT,0,,
1673298000000,SOL/USDT,0,,
1673301600000,SOL/USDT,0,,
1673305200000,SOL/USDT,0,,
1673308800000,SOL/USDT,0,,
1673312400000,SOL/USDT,-1,,manual_exit
1673316000000,SOL/USDT,0,,
1673319600000,SOL/USDT,0,,
1673323200000,SOL/USDT,0,,
1673326800000,SOL/USDT,0,,
1673330400000,SOL/USDT,0,,
1673334000000,SOL/USDT,0,,
1673337600000,SOL/USDT,0,,
1673341200000,SOL/USDT,0,,
1673344800000,SOL/USDT,0,,
1673348400000,SOL/USDT,0,,
1673352000000,SOL/USDT,0,,
1673355600000,SOL/USDT,0,,
1673359200000,SOL/USDT,0,,
1673362800000,SOL/USDT,0,,
1673366400000,SOL/USDT,0,,
1673370000000,SOL/USDT,0,,
1673373600000,SOL/USDT,0,,
1673377200000,SOL/USDT,0,,
1673380800000,SOL/USDT,0,,
1673384400000,SOL/USDT,0,,
1673388000000,SOL/USDT,0,,
1673391600000,SOL/USDT,0,,
1673395200000,SOL/USDT,0,,
1673398800000,SOL/USDT,0,,
1673402400000,SOL/USDT,0,,
1673406000000,SOL/USDT,0,,
1673409600000,SOL/USDT,0,,
1673413200000,SOL/USDT,1,trend_follow,
1673416800000,SOL/USDT,0,,
1673420400000,SOL/USDT,0,,
1673424000000,SOL/USDT,0,,
1673427600000,SOL/USDT,-1,,manual_exit
1673431200000,SOL/USDT,1,breakout_long,
1673434800000,SOL/USDT,0,,
1673438400000,SOL/USDT,0,,
1673442000000,SOL/USDT,0,,
1673445600000,SOL/USDT,0,,
1673449200000,SOL/USDT,0,,
1673452800000,SOL/USDT,-1,,manual_exit
1673456400000,SOL/USDT,0,,
1673460000000,SOL/USDT,0,,
1673463600000,SOL/USDT,0,,
1673467200000,SOL/USDT,0,,
1673470800000,SOL/USDT,0,,
1673474400000,SOL/USDT,0,,
1673478000000,SOL/USDT,0,,
1673481600000,SOL/USDT,0,,
1673485200000,SOL/USDT,0,,
1673488800000,SOL/USDT,0,,
1673492400000,SOL/USDT,0,,
1673496000000,SOL/USDT,0,,
1673499600000,SOL/USDT,0,,
1673503200000,SOL/USDT,0,,
1673506800000,SOL/USDT,0,,
1673510400000,SOL/USDT,0,,
1673514000000,SOL/USDT,0,,
1673517600000,SOL/USDT,0,,
1673521200000,SOL/USDT,0,,
1673524800000,SOL/USDT,0,,
1673528400000,SOL/USDT,0,,
1673532000000,SOL/USDT,0,,
1673535600000,SOL/USDT,0,,
1673539200000,SOL/USDT,0,,
1673542800000,SOL/USDT,0,,
1673546400000,SOL/USDT,0,,
1673550000000,SOL/USDT,0,,
1673553600000,SOL/USDT,0,,
1673557200000,SOL/USDT,0,,
1673560800000,SOL/USDT,0,,
1673564400000,SOL/USDT,0,,
1673568000000,SOL/USDT,0,,
1673571600000,SOL/USDT,0,,
1673575200000,SOL/USDT,0,,
1673578800000,SOL/USDT,0,,
1673582400000,SOL/USDT,0,,
1673586000000,SOL/USDT,0,,
1673589600000,SOL/USDT,0,,
1673593200000,SOL/USDT,0,,
1673596800000,SOL/USDT,0,,
1673600400000,SOL/USDT,0,,
1673604000000,SOL/USDT,0,,
1673607600000,SOL/USDT,0,,
1673611200000,SOL/USDT,1,trend_follow,
1673614800000,SOL/USDT,0,,
1673618400000,SOL/USDT,0,,
1673622000000,SOL/USDT,0,,
1673625600000,SOL/USDT,0,,
1673629200000,SOL/USDT,0,,
1673632800000,SOL/USDT,0,,
1673636400000,SOL/USDT,0,,
1673640000000,SOL/USDT,-1,,trailing_stop
1673643600000,SOL/USDT,0,,
1673647200000,SOL/USDT,0,,
1673650800000,SOL/USDT,0,,
1673654400000,SOL/USDT,0,,
1673658000000,SOL/USDT,0,,
1673661600000,SOL/USDT,0,,
1673665200000,SOL/USDT,0,,
1673668800000,SOL/USDT,0,,
1673672400000,SOL/USDT,0,,
1673676000000,SOL/USDT,0,,
1673679600000,SOL/USDT,0,,
1673683200000,SOL/USDT,0,,
1673686800000,SOL/USDT,0,,
1673690400000,SOL/USDT,0,,
1673694000000,SOL/USDT,0,,
1673697600000,SOL/USDT,0,,
1673701200000,SOL/USDT,0,,
1673704800000,SOL/USDT,0,,
1673708400000,SOL/USDT,0,,
1673712000000,SOL/USDT,0,,
1673715600000,SOL/USDT,0,,
1673719200000,SOL/USDT,0,,
1673722800000,SOL/USDT,0,,
1673726400000,SOL/USDT,0,,
1673730000000,SOL/USDT,0,,
1673733600000,SOL/USDT,1,mean_revert,
1673737200000,SOL/USDT,0,,
1673740800000,SOL/USDT,0,,
1673744400000,SOL/USDT,-1,,tp2_hit
1673748000000,SOL/USDT,0,,
1673751600000,SOL/USDT,0,,
1673755200000,SOL/USDT,0,,
1673758800000,SOL/USDT,0,,
1673762400000,SOL/USDT,0,,
1673766000000,SOL/USDT,0,,
1673769600000,SOL/USDT,0,,
1673773200000,SOL/USDT,0,,
1673776800000,SOL/USDT,0,,
1673780400000,SOL/USDT,1,momentum_long,
1673784000000,SOL/USDT,0,,
1673787600000,SOL/USDT,0,,
1673791200000,SOL/USDT,0,,
1673794800000,SOL/USDT,0,,
1673798400000,SOL/USDT,0,,
1673802000000,SOL/USDT,0,,
1673805600000,SOL/USDT,0,,
1673809200000,SOL/USDT,0,,
1673812800000,SOL/USDT,0,,
1673816400000,SOL/USDT,0,,
1673820000000,SOL/USDT,0,,
1673823600000,SOL/USDT,-1,,tp1_hit
1673827200000,SOL/USDT,0,,
1673830800000,SOL/USDT,0,,
1673834400000,SOL/USDT,0,,
1673838000000,SOL/USDT,0,,
1673841600000,SOL/USDT,0,,
1673845200000,SOL/USDT,0,,
1673848800000,SOL/USDT,0,,
1673852400000,SOL/USDT,0,,
1673856000000,SOL/USDT,0,,
1673859600000,SOL/USDT,1,momentum_long,
1673863200000,SOL/USDT,0,,
1673866800000,SOL/USDT,0,,
1673870400000,SOL/USDT,0,,
1673874000000,SOL/USDT,0,,
1673877600000,SOL/USDT,0,,
1673881200000,SOL/USDT,0,,
1673884800000,SOL/USDT,-1,,trailing_stop
1673888400000,SOL/USDT,0,,
1673892000000,SOL/USDT,0,,
1673895600000,SOL/USDT,0,,
1673899200000,SOL/USDT,0,,
1673902800000,SOL/USDT,0,,
1673906400000,SOL/USDT,0,,
1673910000000,SOL/USDT,0,,
1673913600000,SOL/USDT,0,,
1673917200000,SOL/USDT,0,,
1673920800000,SOL/USDT,0,,
1673924400000,SOL/USDT,0,,
1673928000000,SOL/USDT,0,,
1673931600000,SOL/USDT,0,,
1673935200000,SOL/USDT,0,,
1673938800000,SOL/USDT,0,,
1673942400000,SOL/USDT,0,,
1673946000000,SOL/USDT,0,,
1673949600000,SOL/USDT,0,,
1673953200000,SOL/USDT,0,,
1673956800000,SOL/USDT,0,,
1673960400000,SOL/USDT,0,,
1673964000000,SOL/USDT,0,,
1673967600000,SOL/USDT,0,,
1673971200000,SOL/USDT,0,,
1673974800000,SOL/USDT,0,,
1673978400000,SOL/USDT,0,,
1673982000000,SOL/USDT,0,,
1673985600000,SOL/USDT,0,,
1673989200000,SOL/USDT,0,,
1673992800000,SOL/USDT,0,,
1673996400000,SOL/USDT,0,,
1674000000000,SOL/USDT,0,,
1674003600000,SOL/USDT,0,,
1674007200000,SOL/USDT,0,,
1674010800000,SOL/USDT,0,,
1674014400000,SOL/USDT,0,,
1674018000000,SOL/USDT,0,,
1674021600000,SOL/USDT,0,,
1674025200000,SOL/USDT,1,breakout_long,
1674028800000,SOL/USDT,0,,
1674032400000,SOL/USDT,0,,
1674036000000,SOL/USDT,0,,
1674039600000,SOL/USDT,0,,
1674043200000,SOL/USDT,0,,
1674046800000,SOL/USDT,0,,
1674050400000,SOL/USDT,0,,
1674054000000,SOL/USDT,0,,
1674057600000,SOL/USDT,0,,
1674061200000,SOL/USDT,0,,
1674064800000,SOL/USDT,0,,
1674068400000,SOL/USDT,0,,
1674072000000,SOL/USDT,0,,
1674075600000,SOL/USDT,-1,,tp2_hit
1674079200000,SOL/USDT,0,,
1674082800000,SOL/USDT,0,,
1674086400000,SOL/USDT,0,,
1674090000000,SOL/USDT,0,,
1674093600000,SOL/USDT,0,,
1674097200000,SOL/USDT,0,,
1674100800000,SOL/USDT,0,,
1674104400000,SOL/USDT,0,,
1674108000000,SOL/USDT,0,,
1674111600000,SOL/USDT,0,,
1674115200000,SOL/USDT,0,,
1674118800000,SOL/USDT,1,trend_follow,
1674122400000,SOL/USDT,0,,
1674126000000,SOL/USDT,0,,
1674129600000,SOL/USDT,0,,
1674133200000,SOL/USDT,0,,
1674136800000,SOL/USDT,0,,
1674140400000,SOL/USDT,0,,
1674144000000,SOL/USDT,0,,
1674147600000,SOL/USDT,0,,
1674151200000,SOL/USDT,0,,
1674154800000,SOL/USDT,0,,
1674158400000,SOL/USDT,0,,
1674162000000,SOL/USDT,0,,
1674165600000,SOL/USDT,0,,
1674169200000,SOL/USDT,-1,,manual_exit
1674172800000,SOL/USDT,0,,
1674176400000,SOL/USDT,0,,
1674180000000,SOL/USDT,0,,
1674183600000,SOL/USDT,0,,
1674187200000,SOL/USDT,0,,
1674190800000,SOL/USDT,0,,
1674194400000,SOL/USDT,0,,
1674198000000,SOL/USDT,0,,
1674201600000,SOL/USDT,0,,
1674205200000,SOL/USDT,0,,
1674208800000,SOL/USDT,0,,
1674212400000,SOL/USDT,0,,
1674216000000,SOL/USDT,0,,
1674219600000,SOL/USDT,0,,
1674223200000,SOL/USDT,0,,
1674226800000,SOL/USDT,0,,
1674230400000,SOL/USDT,0,,
1674234000000,SOL/USDT,0,,
1674237600000,SOL/USDT,0,,
1674241200000,SOL/USDT,0,,
1674244800000,SOL/USDT,0,,
1674248400000,SOL/USDT,0,,
1674252000000,SOL/USDT,0,,
1674255600000,SOL/USDT,0,,
1674259200000,SOL/USDT,0,,
1674262800000,SOL/USDT,0,,
1674266400000,SOL/USDT,0,,
1674270000000,SOL/USDT,0,,
1674273600000,SOL/USDT,0,,
1674277200000,SOL/USDT,0,,
1674280800000,SOL/USDT,0,,
1674284400000,SOL/USDT,0,,
1674288000000,SOL/USDT,0,,
1674291600000,SOL/USDT,0,,
1674295200000,SOL/USDT,0,,
1674298800000,SOL/USDT,0,,
1674302400000,SOL/USDT,0,,
1674306000000,SOL/USDT,0,,
1674309600000,SOL/USDT,0,,
1674313200000,SOL/USDT,0,,
1674316800000,SOL/USDT,0,,
1674320400000,SOL/USDT,0,,
1674324000000,SOL/USDT,0,,
1674327600000,SOL/USDT,0,,
1674331200000,SOL/USDT,0,,
1674334800000,SOL/USDT,0,,
1674338400000,SOL/USDT,0,,
1674342000000,SOL/USDT,0,,
1674345600000,SOL/USDT,1,momentum_long,
1674349200000,SOL/USDT,0,,
1674352800000,SOL/USDT,0,,
1674356400000,SOL/USDT,0,,
1674360000000,SOL/USDT,0,,
1674363600000,SOL/USDT,-1,,trailing_stop
1674367200000,SOL/USDT,0,,
1674370800000,SOL/USDT,0,,
1674374400000,SOL/USDT,0,,
1674378000000,SOL/USDT,0,,
1674381600000,SOL/USDT,0,,
1674385200000,SOL/USDT,0,,
1674388800000,SOL/USDT,0,,
1674392400000,SOL/USDT,0,,
1674396000000,SOL/USDT,0,,
1674399600000,SOL/USDT,0,,
1674403200000,SOL/USDT,0,,
1674406800000,SOL/USDT,0,,
1674410400000,SOL/USDT,0,,
1674414000000,SOL/USDT,0,,
1674417600000,SOL/USDT,0,,
1674421200000,SOL/USDT,0,,
1674424800000,SOL/USDT,0,,
1674428400000,SOL/USDT,0,,
1674432000000,SOL/USDT,0,,
1674435600000,SOL/USDT,0,,
1674439200000,SOL/USDT,0,,
1674442800000,SOL/USDT,0,,
1674446400000,SOL/USDT,0,,
1674450000000,SOL/USDT,0,,
1674453600000,SOL/USDT,0,,
1674457200000,SOL/USDT,0,,
1674460800000,SOL/USDT,0,,
1674464400000,SOL/USDT,0,,
1674468000000,SOL/USDT,0,,
1674471600000,SOL/USDT,0,,
1674475200000,SOL/USDT,1,breakout_long,
1674478800000,SOL/USDT,0,,
1674482400000,SOL/USDT,0,,
1674486000000,SOL/USDT,0,,
1674489600000,SOL/USDT,0,,
1674493200000,SOL/USDT,0,,
1674496800000,SOL/USDT,0,,
1674500400000,SOL/USDT,0,,
1674504000000,SOL/USDT,0,,
1674507600000,SOL/USDT,0,,
1674511200000,SOL/USDT,0,,
1674514800000,SOL/USDT,-1,,tp3_hit
1674518400000,SOL/USDT,0,,
1674522000000,SOL/USDT,0,,
1674525600000,SOL/USDT,0,,
1674529200000,SOL/USDT,0,,
1674532800000,SOL/USDT,0,,
1674536400000,SOL/USDT,0,,
1674540000000,SOL/USDT,0,,
1674543600000,SOL/USDT,0,,
1674547200000,SOL/USDT,0,,
1674550800000,SOL/USDT,0,,
1674554400000,SOL/USDT,0,,
1674558000000,SOL/USDT,0,,
1674561600000,SOL/USDT,0,,
1674565200000,SOL/USDT,0,,
1674568800000,SOL/USDT,0,,
1674572400000,SOL/USDT,0,,
1674576000000,SOL/USDT,0,,
1674579600000,SOL/USDT,0,,
1674583200000,SOL/USDT,0,,
1674586800000,SOL/USDT,0,,
1674590400000,SOL/USDT,0,,
1674594000000,SOL/USDT,0,,
1674597600000,SOL/USDT,0,,
1674601200000,SOL/USDT,0,,
1674604800000,SOL/USDT,0,,
1674608400000,SOL/USDT,0,,
1674612000000,SOL/USDT,0,,
1674615600000,SOL/USDT,0,,
1674619200000,SOL/USDT,0,,
1674622800000,SOL/USDT,0,,
1674626400000,SOL/USDT,0,,
1674630000000,SOL/USDT,0,,
1674633600000,SOL/USDT,0,,
1674637200000,SOL/USDT,0,,
1674640800000,SOL/USDT,0,,
1674644400000,SOL/USDT,0,,
1674648000000,SOL/USDT,0,,
1674651600000,SOL/USDT,0,,
1674655200000,SOL/USDT,0,,
1674658800000,SOL/USDT,0,,
1674662400000,SOL/USDT,0,,
1674666000000,SOL/USDT,0,,
1674669600000,SOL/USDT,1,breakout_long,
1674673200000,SOL/USDT,0,,
1674676800000,SOL/USDT,0,,
1674680400000,SOL/USDT,0,,
1674684000000,SOL/USDT,0,,
1674687600000,SOL/USDT,-1,,manual_exit
1674691200000,SOL/USDT,0,,
1674694800000,SOL/USDT,0,,
1674698400000,SOL/USDT,0,,
1674702000000,SOL/USDT,0,,
1674705600000,SOL/USDT,0,,
1674709200000,SOL/USDT,0,,
1674712800000,SOL/USDT,0,,
1674716400000,SOL/USDT,0,,
1674720000000,SOL/USDT,0,,
1674723600000,SOL/USDT,1,momentum_long,
1674727200000,SOL/USDT,0,,
1674730800000,SOL/USDT,0,,
1674734400000,SOL/USDT,0,,
1674738000000,SOL/USDT,0,,
1674741600000,SOL/USDT,0,,
1674745200000,SOL/USDT,0,,
1674748800000,SOL/USDT,0,,
1674752400000,SOL/USDT,0,,
1674756000000,SOL/USDT,0,,
1674759600000,SOL/USDT,0,,
1674763200000,SOL/USDT,0,,
1674766800000,SOL/USDT,0,,
1674770400000,SOL/USDT,0,,
1674774000000,SOL/USDT,0,,
1674777600000,SOL/USDT,0,,
1674781200000,SOL/USDT,0,,
1674784800000,SOL/USDT,-1,,tp1_hit
1674788400000,SOL/USDT,0,,
1674792000000,SOL/USDT,0,,
1674795600000,SOL/USDT,0,,
1674799200000,SOL/USDT,0,,
1674802800000,SOL/USDT,0,,
1674806400000,SOL/USDT,0,,
1674810000000,SOL/USDT,0,,
1674813600000,SOL/USDT,0,,
1674817200000,SOL/USDT,0,,
1674820800000,SOL/USDT,0,,
1674824400000,SOL/USDT,0,,
1674828000000,SOL/USDT,0,,
1674831600000,SOL/USDT,0,,
1674835200000,SOL/USDT,0,,
1674838800000,SOL/USDT,0,,
1674842400000,SOL/USDT,0,,
1674846000000,SOL/USDT,0,,
1674849600000,SOL/USDT,0,,
1674853200000,SOL/USDT,0,,
1674856800000,SOL/USDT,0,,
1674860400000,SOL/USDT,0,,
1674864000000,SOL/USDT,0,,
1674867600000,SOL/USDT,0,,
1674871200000,SOL/USDT,0,,
1674874800000,SOL/USDT,0,,
1674878400000,SOL/USDT,0,,
1674882000000,SOL/USDT,0,,
1674885600000,SOL/USDT,0,,
1674889200000,SOL/USDT,0,,
1674892800000,SOL/USDT,0,,
1674896400000,SOL/USDT,0,,
1674900000000,SOL/USDT,0,,
1674903600000,SOL/USDT,0,,
1674907200000,SOL/USDT,0,,
1674910800000,SOL/USDT,0,,
1674914400000,SOL/USDT,0,,
1674918000000,SOL/USDT,0,,
1674921600000,SOL/USDT,0,,
1674925200000,SOL/USDT,0,,
1674928800000,SOL/USDT,0,,
1674932400000,SOL/USDT,0,,
1674936000000,SOL/USDT,0,,
1674939600000,SOL/USDT,0,,
1674943200000,SOL/USDT,0,,
1674946800000,SOL/USDT,0,,
1674950400000,SOL/USDT,0,,
1674954000000,SOL/USDT,0,,
1674957600000,SOL/USDT,0,,
1674961200000,SOL/USDT,0,,
1674964800000,SOL/USDT,0,,
1674968400000,SOL/USDT,0,,
1674972000000,SOL/USDT,0,,
1674975600000,SOL/USDT,0,,
1674979200000,SOL/USDT,0,,
1674982800000,SOL/USDT,0,,
1674986400000,SOL/USDT,0,,
1674990000000,SOL/USDT,0,,
1674993600000,SOL/USDT,0,,
1674997200000,SOL/USDT,0,,
1675000800000,SOL/USDT,0,,
1675004400000,SOL/USDT,0,,
1675008000000,SOL/USDT,0,,
1675011600000,SOL/USDT,0,,
1675015200000,SOL/USDT,0,,
1675018800000,SOL/USDT,0,,
1675022400000,SOL/USDT,0,,
1675026000000,SOL/USDT,0,,
1675029600000,SOL/USDT,0,,
1675033200000,SOL/USDT,0,,
1675036800000,SOL/USDT,0,,
1675040400000,SOL/USDT,0,,
1675044000000,SOL/USDT,0,,
1675047600000,SOL/USDT,0,,
1675051200000,SOL/USDT,0,,
1675054800000,SOL/USDT,0,,
1675058400000,SOL/USDT,0,,
1675062000000,SOL/USDT,0,,
1675065600000,SOL/USDT,0,,
1675069200000,SOL/USDT,0,,
1675072800000,SOL/USDT,0,,
1675076400000,SOL/USDT,0,,
1675080000000,SOL/USDT,0,,
1675083600000,SOL/USDT,0,,
1675087200000,SOL/USDT,0,,
1675090800000,SOL/USDT,1,breakout_long,
1675094400000,SOL/USDT,0,,
1675098000000,SOL/USDT,0,,
1675101600000,SOL/USDT,0,,
1675105200000,SOL/USDT,0,,
1675108800000,SOL/USDT,0,,
1675112400000,SOL/USDT,0,,
1675116000000,SOL/USDT,0,,
1675119600000,SOL/USDT,0,,
1675123200000,SOL/USDT,0,,
1675126800000,SOL/USDT,0,,
1675130400000,SOL/USDT,0,,
1675134000000,SOL/USDT,0,,
1675137600000,SOL/USDT,0,,
1675141200000,SOL/USDT,0,,
1675144800000,SOL/USDT,0,,
1675148400000,SOL/USDT,0,,
1675152000000,SOL/USDT,-1,,tp2_hit
1675155600000,SOL/USDT,0,,
1675159200000,SOL/USDT,0,,
1675162800000,SOL/USDT,0,,
1675166400000,SOL/USDT,0,,
1675170000000,SOL/USDT,0,,
1675173600000,SOL/USDT,0,,
1675177200000,SOL/USDT,0,,
1675180800000,SOL/USDT,0,,
1675184400000,SOL/USDT,0,,
1675188000000,SOL/USDT,0,,
1675191600000,SOL/USDT,0,,
1675195200000,SOL/USDT,0,,
1675198800000,SOL/USDT,0,,
1675202400000,SOL/USDT,0,,
1675206000000,SOL/USDT,0,,
